query_idx,cluster,miller_family,cluster_coherence@10,precision@10_miller,mean_similarity@10
90614,13,{331},0.7,0.9,0.9935502290725708
115817,29,{332},1.0,1.0,0.9963088631629944
114616,5,{111},1.0,0.7,0.9978624999523162
41404,42,{211},1.0,1.0,0.9979572772979737
93051,26,{530},1.0,0.8,0.9933571934700012
27448,45,{430},1.0,1.0,0.9815925478935241
104463,35,{310},0.9,1.0,0.9957929432392121
90135,0,{321},0.2,1.0,0.9957076013088226
95343,4,{100},1.0,0.7,0.9863390684127807
50081,43,{411},0.7,0.5,0.977573674917221
84880,7,{711},1.0,1.0,0.9899978756904602
109782,11,{321},1.0,1.0,0.9818889796733856
84560,13,{431},1.0,1.0,0.9970990359783173
123366,44,{211},1.0,1.0,0.9868561804294587
58641,49,{522},1.0,0.5,0.9939993977546692
69922,26,{430},0.8,1.0,0.9940984129905701
7118,12,{522},0.6,1.0,0.9800782799720764
8427,41,{311},1.0,1.0,0.971067488193512
82909,47,{521},1.0,1.0,0.9940623700618744
121575,29,{322},1.0,1.0,0.9950650811195374
69827,6,{110},0.4,1.0,0.9847131669521332
49005,45,{210},1.0,0.9,0.9752278566360474
147408,26,{430},1.0,1.0,0.9938409626483917
100250,4,{100},1.0,1.0,0.9959812164306641
29361,0,{432},0.7,1.0,0.9923237562179565
928,17,{110},0.7,1.0,0.9864412605762481
23266,33,{521},1.0,1.0,0.9932550728321076
72310,15,Vicinal/Mixed,1.0,1.0,0.9880277514457703
144727,6,{441},1.0,1.0,0.9922245681285858
55131,45,{210},0.7,1.0,0.9856898605823516
109688,4,{100},1.0,1.0,0.9977788984775543
97420,0,{221},1.0,0.0,0.9964587032794953
63414,2,{521},0.9,1.0,0.9941978693008423
59863,41,{311},1.0,0.9,0.9693383038043976
96377,19,{432},1.0,1.0,0.9854040741920471
27642,28,{332},0.5,1.0,0.9901049137115479
85234,23,{210},1.0,1.0,0.9899159073829651
8589,7,{511},1.0,0.2,0.9918079972267151
138833,31,{421},1.0,1.0,0.9962537407875061
27636,2,{521},1.0,1.0,0.9960734963417053
101159,40,{210},1.0,1.0,0.989829683303833
133720,9,{332},1.0,1.0,0.9929323315620422
46782,45,{210},1.0,1.0,0.9811314523220063
67950,21,{310},1.0,1.0,0.995729124546051
85043,26,{430},1.0,1.0,0.9930716514587402
127566,41,{311},1.0,1.0,0.983516538143158
104221,16,{531},1.0,1.0,0.9894354343414307
129398,38,{211},1.0,1.0,0.9876186132431031
145212,40,{530},1.0,0.6,0.9933942377567291
8579,22,{111},1.0,1.0,0.9959198594093323
109882,3,{421},0.8,1.0,0.9870679914951325
38028,32,{531},1.0,0.9,0.996066665649414
91642,37,{510},1.0,0.6,0.9868055880069733
122742,18,{211},1.0,1.0,0.9920971512794494
100381,0,{331},1.0,1.0,0.9905562400817871
8065,9,{332},0.6,1.0,0.989498394727707
9956,4,{100},1.0,1.0,0.9973586618900299
15385,14,{433},1.0,0.9,0.9898864030838013
105296,4,{100},1.0,1.0,0.998622864484787
134758,8,{432},1.0,0.4,0.9836388647556304
130628,21,{310},1.0,1.0,0.9960608124732971
22231,25,{510},0.3,1.0,0.9947891652584075
14065,43,{411},1.0,0.8,0.9821644365787506
121572,29,{433},1.0,0.1,0.9905828416347504
147444,26,{430},1.0,0.8,0.9920782625675202
108992,25,{510},1.0,1.0,0.9916239142417907
28727,13,{421},1.0,1.0,0.9950976073741913
14261,9,{332},1.0,1.0,0.9921787559986115
17970,29,{432},1.0,0.3,0.9949986696243286
110717,35,Vicinal/Mixed,1.0,0.1,0.994319862127304
135162,28,{332},1.0,1.0,0.9782295286655426
123450,44,{211},1.0,1.0,0.9926118075847625
9776,43,{511},1.0,0.7,0.9863532185554504
19878,34,{432},1.0,1.0,0.9788629531860351
76566,39,{430},1.0,1.0,0.9746981382369995
141733,16,{531},1.0,1.0,0.9912707388401032
34348,0,{432},1.0,0.8,0.9935079753398895
56556,26,{530},1.0,1.0,0.9813548982143402
15569,4,{100},1.0,1.0,0.9963918805122376
50570,18,{211},1.0,1.0,0.9913782358169556
70689,31,{421},1.0,1.0,0.9936712145805359
133268,21,{310},1.0,1.0,0.995592075586319
77992,13,{421},1.0,0.3,0.9942116141319275
28578,36,{321},0.8,1.0,0.9850688517093659
60503,12,{311},0.7,1.0,0.9745426535606384
72475,10,{531},1.0,1.0,0.9866828739643096
141436,11,{321},1.0,0.5,0.9851905703544617
131864,35,{310},1.0,1.0,0.9972844898700715
98960,46,{322},1.0,1.0,0.9868147373199463
78281,21,{410},1.0,1.0,0.992914366722107
135251,21,{310},1.0,1.0,0.9953613519668579
77525,47,{411},1.0,1.0,0.9912777125835419
47861,32,{431},1.0,1.0,0.9943726658821106
126648,21,{410},1.0,0.9,0.9931421399116516
43163,35,{310},1.0,1.0,0.9968728959560395
108300,46,{433},1.0,1.0,0.9923126578330994
80676,25,{510},1.0,1.0,0.9961174070835114
76449,21,{410},1.0,1.0,0.9952693462371827
35887,44,{211},1.0,0.7,0.990218049287796
29539,27,{310},0.7,1.0,0.9957712709903717
116948,19,{432},1.0,1.0,0.9837990820407867
56583,36,{321},1.0,1.0,0.9849116683006287
129543,18,{522},1.0,0.3,0.9904305696487427
67904,27,{521},1.0,1.0,0.9889448404312133
109302,9,{221},1.0,1.0,0.993085527420044
100402,6,{431},1.0,1.0,0.9880840003490448
114993,31,{421},1.0,1.0,0.983586049079895
32137,21,{410},1.0,1.0,0.9944533467292785
86571,33,{211},0.9,1.0,0.9789330065250397
88807,26,{530},1.0,0.9,0.987247496843338
80594,47,{411},1.0,0.3,0.9921467661857605
56745,33,{521},1.0,1.0,0.9923536896705627
17987,19,{432},1.0,1.0,0.9898772239685059
73148,31,{421},1.0,1.0,0.9931975901126862
27505,30,{432},0.8,1.0,0.9916232228279114
57533,2,{521},1.0,1.0,0.9966522932052613
37394,13,{321},1.0,1.0,0.9972213268280029
140966,10,{531},0.9,1.0,0.9913919866085052
143885,32,{531},1.0,1.0,0.9935740947723388
28610,10,{431},1.0,1.0,0.9932499527931213
86396,13,{321},1.0,1.0,0.9980578184127807
44437,44,{211},1.0,1.0,0.9930869102478027
1587,4,{711},0.6,1.0,0.9867089092731476
81461,26,{430},1.0,1.0,0.9946618795394897
52142,32,{431},1.0,1.0,0.9944359540939331
122564,5,{111},1.0,1.0,0.992280513048172
109754,36,{321},1.0,1.0,0.9923518896102905
49827,11,{432},1.0,0.8,0.9823288679122925
85957,47,{521},1.0,1.0,0.9899758219718933
123296,21,{510},1.0,1.0,0.9947148621082306
10432,7,{711},1.0,1.0,0.987827354669571
15482,29,{332},1.0,1.0,0.9961616456508636
108597,11,{432},1.0,1.0,0.9863786935806275
48703,8,{432},1.0,1.0,0.9924811542034149
6515,12,{522},0.9,1.0,0.9800122439861297
39130,23,{531},1.0,1.0,0.9906017243862152
143313,26,{530},1.0,0.8,0.9945176005363464
25735,33,{521},1.0,1.0,0.9937310159206391
110660,47,{521},1.0,1.0,0.9915882349014282
42898,32,{531},1.0,0.3,0.9959703385829926
6859,9,{332},0.7,1.0,0.988514643907547
16480,28,{433},1.0,1.0,0.9964409530162811
1251,46,{433},1.0,1.0,0.9898093163967132
82853,13,{321},1.0,1.0,0.9951837480068206
21864,26,{430},0.8,1.0,0.9921988189220429
63403,33,{521},0.4,0.4,0.9943499207496643
34486,35,{310},1.0,1.0,0.9948891580104828
14203,37,{510},1.0,0.8,0.9870060324668884
123069,14,{111},0.8,1.0,0.9967170655727386
140414,16,{531},1.0,1.0,0.9924821555614471
100740,19,{322},1.0,1.0,0.9940387010574341
65624,24,{441},1.0,1.0,0.9858773350715637
19424,45,{430},0.7,1.0,0.9736026644706726
83389,13,{321},1.0,1.0,0.9971307039260864
87422,39,{430},0.4,1.0,0.993383264541626
30777,29,{332},1.0,1.0,0.9972481667995453
126624,21,{410},1.0,1.0,0.9931465089321136
117064,29,{332},1.0,1.0,0.9941338479518891
21770,4,{711},0.9,0.5,0.9831084847450257
5909,19,{322},1.0,0.9,0.9890112519264221
53004,8,{211},1.0,1.0,0.983315372467041
125579,14,{433},1.0,1.0,0.9988273322582245
36423,21,{410},1.0,1.0,0.9960283577442169
111192,9,{432},0.4,0.7,0.985039907693863
44356,21,{310},1.0,1.0,0.9908526420593262
101094,23,{531},1.0,1.0,0.9883201897144318
148117,24,{441},1.0,1.0,0.9959751605987549
62143,31,{321},1.0,1.0,0.9946040391921998
67118,41,{311},1.0,1.0,0.9781948745250701
38454,10,{321},0.9,1.0,0.9887216031551361
75717,43,{411},0.7,1.0,0.9864766836166382
50799,3,{421},0.3,1.0,0.990866357088089
53231,3,{521},0.1,0.8,0.9923669934272766
8904,17,{110},1.0,1.0,0.9837677776813507
60782,26,{530},0.8,0.7,0.9879063487052917
120159,8,{211},1.0,1.0,0.9695917725563049
38237,29,{432},1.0,1.0,0.9819571316242218
110829,25,{510},1.0,0.1,0.996690446138382
149785,17,{110},1.0,1.0,0.9844307243824005
133400,18,{211},0.5,1.0,0.9893139243125916
96601,4,{100},1.0,0.3,0.9933076500892639
16289,24,{441},1.0,1.0,0.9863483726978302
128713,42,{322},1.0,1.0,0.996303379535675
14268,4,{100},1.0,1.0,0.9917827725410462
69365,39,{531},1.0,1.0,0.9959881722927093
42194,16,{531},1.0,1.0,0.9911319434642791
7515,11,{221},1.0,1.0,0.9885753691196442
137238,35,{210},1.0,0.2,0.9968674838542938
120639,7,{711},1.0,1.0,0.992088383436203
83093,21,{510},1.0,0.9,0.9918136537075043
21803,6,{431},1.0,1.0,0.9948698818683624
58241,39,{430},1.0,1.0,0.9929882943630218
143645,10,{431},1.0,1.0,0.987054842710495
129152,5,{332},1.0,0.9,0.9966376066207886
72711,12,{522},1.0,1.0,0.9728591859340667
4069,19,{322},0.7,1.0,0.9909788131713867
71004,21,{310},1.0,1.0,0.9962284862995148
128747,42,{522},1.0,1.0,0.9952029287815094
115538,36,{321},0.5,1.0,0.982138592004776
41397,25,{511},1.0,0.2,0.9948763489723206
61906,39,{430},1.0,1.0,0.987409234046936
111532,7,{711},0.6,1.0,0.9929880023002624
79631,39,{430},1.0,1.0,0.993045699596405
68311,33,{421},1.0,0.5,0.9929374635219574
34088,34,{432},1.0,0.8,0.9915252149105072
106751,11,{221},1.0,1.0,0.9925060749053956
123984,21,{510},1.0,1.0,0.9947444081306458
79019,32,{431},1.0,1.0,0.9954411029815674
8175,6,{331},1.0,1.0,0.9878660619258881
129024,41,{521},1.0,0.9,0.9846462547779083
3450,19,{322},0.4,1.0,0.9881342232227326
43695,34,{432},1.0,0.8,0.9772506356239319
12916,7,{711},1.0,1.0,0.9939704954624176
10944,28,{433},1.0,0.9,0.9951834142208099
121362,21,{510},1.0,1.0,0.9873461723327637
102772,4,{100},1.0,1.0,0.9982261657714844
125288,21,{410},1.0,0.5,0.994612330198288
143874,6,{331},1.0,1.0,0.9916985332965851
9644,41,{522},1.0,1.0,0.9781565606594086
224,22,{111},1.0,0.9,0.9850675404071808
105129,19,{433},1.0,0.2,0.9921833038330078
1158,46,{433},1.0,1.0,0.9921347618103027
41843,26,{210},0.3,1.0,0.9905027687549591
137762,11,{221},0.7,1.0,0.9790267288684845
105733,28,{433},1.0,0.6,0.9961933255195617
75095,41,{411},0.5,1.0,0.958416074514389
145267,40,{320},0.4,1.0,0.9956490993499756
101321,21,{310},1.0,1.0,0.9979488849639893
24741,29,{322},1.0,1.0,0.9939879238605499
47189,32,{431},1.0,1.0,0.9932295560836792
10043,6,{331},1.0,1.0,0.9906362175941468
94922,40,{530},0.8,1.0,0.9954854309558868
82476,25,{510},1.0,1.0,0.9958302676677704
80711,21,{510},1.0,0.6,0.9876039385795593
53688,41,{521},0.4,1.0,0.9833320200443267
120933,48,{421},1.0,0.3,0.984309071302414
126132,42,{211},1.0,1.0,0.9976696372032166
30582,13,{321},1.0,1.0,0.9951192438602448
100205,21,{510},0.8,1.0,0.9954719126224518
13926,33,{211},0.7,1.0,0.9853128015995025
62236,33,{521},1.0,1.0,0.9917147815227508
106926,35,{310},1.0,1.0,0.9948232471942902
20132,30,{432},1.0,1.0,0.9897777915000916
44604,31,{421},1.0,1.0,0.9964520096778869
120113,8,{321},1.0,0.8,0.9838592708110809
45412,13,{431},1.0,1.0,0.9957023859024048
54733,36,{431},0.6,1.0,0.9823040008544922
22543,13,{321},1.0,1.0,0.99581179022789
84329,21,{510},1.0,0.8,0.9938628435134887
120900,48,{522},0.8,1.0,0.9769784927368164
72353,15,{431},1.0,1.0,0.9930330038070678
145385,26,{530},1.0,0.8,0.9934195756912232
83344,40,{530},1.0,0.8,0.9917607486248017
19343,6,{431},1.0,1.0,0.9913406491279602
28784,30,{432},1.0,1.0,0.995100075006485
17771,5,{332},1.0,0.9,0.9985162734985351
30360,7,{711},1.0,1.0,0.9920232176780701
48152,49,{211},1.0,1.0,0.991193687915802
148737,39,{110},1.0,0.7,0.991193151473999
57738,6,{331},0.5,0.8,0.9881259560585022
38174,9,{221},0.8,0.7,0.9855508863925934
42571,35,{310},1.0,1.0,0.9977872550487519
11664,22,{111},1.0,1.0,0.9898360908031464
108373,37,{510},1.0,0.8,0.9918021202087403
58596,41,{411},1.0,0.7,0.9809677362442016
3861,4,{100},1.0,1.0,0.992416512966156
9732,43,{411},1.0,1.0,0.9739450693130494
138469,11,{221},1.0,1.0,0.9897952675819397
4735,46,{433},1.0,1.0,0.9916182100772858
122444,22,{111},1.0,1.0,0.9932184457778931
133573,33,{521},1.0,1.0,0.9878857493400574
89432,13,{431},1.0,1.0,0.996632307767868
72115,43,{411},1.0,1.0,0.981670343875885
119812,47,{511},1.0,0.7,0.9922581315040588
111029,36,{321},1.0,1.0,0.9922367393970489
14704,43,{511},1.0,1.0,0.9905481398105621
25362,38,{322},1.0,1.0,0.9922055542469025
39918,0,{221},1.0,1.0,0.9835180640220642
41774,2,{210},1.0,0.7,0.9940514624118805
21489,27,{521},1.0,1.0,0.9912296056747436
51169,27,{521},1.0,1.0,0.995548665523529
110760,5,{433},1.0,0.7,0.995247733592987
26260,13,{321},1.0,1.0,0.9908736109733581
438,5,{433},1.0,0.2,0.99589301943779
55902,0,{331},1.0,1.0,0.9895320415496827
56991,1,{210},1.0,1.0,0.9890079021453857
11443,33,{522},0.9,1.0,0.974229484796524
120122,48,{421},1.0,1.0,0.9879262745380402
144600,6,{331},0.9,0.8,0.9804236590862274
89780,20,{711},1.0,1.0,0.9918199717998505
130521,27,{310},1.0,0.1,0.9948594987392425
92006,35,{310},1.0,1.0,0.9977587521076202
86931,45,{320},1.0,0.9,0.9905976712703705
42549,21,{310},1.0,1.0,0.9960741758346557
62660,39,{530},1.0,1.0,0.9913010597229004
81413,26,{430},1.0,1.0,0.9893175184726715
75822,25,{410},1.0,0.9,0.9956485509872437
114309,31,{421},1.0,1.0,0.9919559895992279
47182,32,{431},1.0,1.0,0.9972522616386413
13428,0,{411},0.8,0.7,0.9760843634605407
63387,31,{321},1.0,0.6,0.9929542958736419
126785,14,{322},1.0,1.0,0.9985365569591522
70641,32,{531},1.0,1.0,0.9962801575660706
34897,32,{321},1.0,0.5,0.9960507452487946
68549,35,{310},1.0,1.0,0.9979632437229157
30654,32,{421},1.0,1.0,0.9968190550804138
149390,17,{110},1.0,1.0,0.9911494195461273
45511,26,{210},1.0,1.0,0.9879892408847809
137915,2,{210},0.8,1.0,0.9914349496364594
143623,0,{331},1.0,0.6,0.9868116796016693
106030,36,{431},1.0,1.0,0.9955116271972656
138888,34,{432},1.0,1.0,0.9778996407985687
706,11,{221},1.0,1.0,0.9913293480873108
130676,38,{322},1.0,0.8,0.9938074111938476
6275,11,{221},1.0,1.0,0.9886845052242279
89647,19,{211},1.0,1.0,0.9774106621742249
105887,4,{100},1.0,0.8,0.9952712833881379
10584,9,{221},1.0,1.0,0.986879849433899
5744,6,{331},1.0,1.0,0.992045396566391
100894,4,{100},1.0,1.0,0.9986175835132599
43480,45,{530},1.0,0.8,0.9807160317897796
88159,13,{431},1.0,1.0,0.9944592595100403
44716,32,{531},1.0,1.0,0.9959675967693329
31202,13,{321},1.0,1.0,0.9959284126758575
88746,13,{431},0.9,0.8,0.9933625519275665
85291,13,{321},1.0,1.0,0.9940576255321503
102944,16,{531},0.6,1.0,0.9905582427978515
23978,27,{521},1.0,1.0,0.9898101985454559
141305,26,{210},0.8,0.7,0.9889398992061615
28213,33,{521},0.3,1.0,0.9954498291015625
147954,24,{441},0.8,1.0,0.9853383600711823
39990,2,{210},0.9,1.0,0.9921535372734069
29044,21,{410},1.0,0.8,0.99596688747406
12104,41,{311},1.0,1.0,0.9845328390598297
111094,34,{432},0.9,1.0,0.9757984817028046
103408,4,{100},1.0,1.0,0.9990683257579803
129096,27,{521},1.0,0.7,0.9879403829574585
71934,33,{421},1.0,1.0,0.9953696548938751
13604,37,{711},1.0,0.6,0.9880132257938385
100552,40,{210},1.0,1.0,0.9917698681354523
29709,25,{510},1.0,1.0,0.9961448669433594
44983,34,{432},1.0,1.0,0.9706808567047119
102315,0,{331},1.0,0.9,0.9881474316120148
102427,11,{221},1.0,1.0,0.9891265094280243
49287,34,{432},1.0,1.0,0.991692191362381
130407,27,{521},1.0,1.0,0.9904134452342988
27347,11,{321},1.0,1.0,0.9852904319763184
2984,22,{111},1.0,1.0,0.9958275496959687
61094,49,{311},1.0,0.6,0.9919058442115783
71002,21,{310},1.0,1.0,0.9962587475776672
94269,13,{331},1.0,0.9,0.9953244507312775
148715,39,{430},1.0,1.0,0.9938843607902527
125085,43,{411},1.0,1.0,0.9913869082927704
22644,33,{521},1.0,1.0,0.9931052267551422
31443,21,{310},0.7,1.0,0.9948481321334839
103080,35,{210},1.0,0.9,0.9914443254470825
80866,32,{431},1.0,1.0,0.9951591312885284
14399,6,{441},1.0,1.0,0.9915670275688171
5296,19,{322},1.0,1.0,0.9888728559017181
6523,12,{211},0.8,0.7,0.9810685634613037
126358,41,{411},1.0,0.6,0.9873813450336456
76290,41,{411},0.8,0.6,0.9829047083854675
122492,43,{511},1.0,1.0,0.9912846684455872
85908,13,{321},1.0,0.7,0.9954381942749023
109716,4,{100},1.0,1.0,0.9970771372318268
64889,35,{310},1.0,1.0,0.9965225577354431
89051,25,{511},0.8,0.9,0.9950385868549347
134730,48,{421},1.0,1.0,0.9777090549468994
91452,35,{310},1.0,1.0,0.9966907322406768
86978,13,{431},1.0,1.0,0.9963257253170014
126412,22,{111},0.0,1.0,0.9857507884502411
121281,7,{711},1.0,1.0,0.9966746032238006
105194,21,{510},1.0,0.8,0.9936338365077972
11774,9,{332},1.0,1.0,0.9959049880504608
73822,41,{521},1.0,1.0,0.98884037733078
4334,28,{332},1.0,1.0,0.9878129959106445
146475,39,{320},1.0,0.8,0.9913602888584137
102415,23,{210},1.0,1.0,0.9842311620712281
18404,5,{332},1.0,0.7,0.9931888520717621
4384,4,{100},1.0,1.0,0.9951203286647796
81726,47,{521},1.0,1.0,0.9937105298042297
64524,2,{531},1.0,1.0,0.9948034167289734
13492,43,{511},1.0,1.0,0.9923203766345978
2741,12,{211},1.0,0.9,0.9732080042362213
66657,27,{521},1.0,1.0,0.982941997051239
149181,17,{110},0.3,0.5,0.9796792209148407
143491,10,{531},1.0,1.0,0.9913832366466522
78330,0,{110},0.6,1.0,0.9808429777622223
101553,0,{331},1.0,1.0,0.9880407631397248
144027,45,{530},1.0,0.6,0.9916791617870331
62402,2,{521},0.8,1.0,0.9924883425235749
103395,4,{100},1.0,1.0,0.9986556351184845
8539,43,{511},1.0,1.0,0.9801192462444306
51137,34,{321},1.0,0.3,0.9902960002422333
115425,20,{711},1.0,1.0,0.9941170334815979
132613,21,{310},1.0,1.0,0.997548109292984
132315,33,{521},1.0,1.0,0.9941413462162018
17875,14,{433},1.0,1.0,0.9975863516330719
75914,17,{110},1.0,1.0,0.9946656644344329
43540,13,{431},1.0,1.0,0.9960667252540588
140522,23,{531},1.0,0.7,0.9890435039997101
38636,13,{321},1.0,0.6,0.99650998711586
85448,7,{511},1.0,1.0,0.9955925583839417
42156,31,{421},1.0,1.0,0.9953354597091675
55103,2,{210},1.0,1.0,0.9909732162952423
2448,20,{711},0.7,1.0,0.9887907981872559
112262,4,{100},1.0,0.7,0.9932122707366944
145086,23,{431},1.0,1.0,0.9820728719234466
77654,25,{410},1.0,1.0,0.9964106142520904
100762,21,{410},1.0,1.0,0.9964996576309204
148047,39,{430},1.0,1.0,0.9874652206897736
35559,32,{531},1.0,1.0,0.997711443901062
56456,0,{441},1.0,1.0,0.982627522945404
47967,6,{221},0.5,1.0,0.9775061130523681
91191,26,{320},1.0,1.0,0.9958813190460205
44690,26,{530},1.0,0.4,0.9864605605602265
147759,24,{441},1.0,0.6,0.9905961871147155
101310,21,{310},1.0,1.0,0.9973322629928589
28648,39,{430},0.5,1.0,0.9944388449192048
27364,36,{431},1.0,1.0,0.9944699823856353
56135,41,{521},0.7,0.8,0.9827527701854706
96670,6,{431},1.0,1.0,0.9954139947891235
37026,38,{322},1.0,1.0,0.9934345483779907
79042,32,{431},1.0,1.0,0.993825900554657
53657,27,{521},1.0,1.0,0.9939807534217835
68203,32,{531},0.7,1.0,0.9914626777172089
8819,6,{331},1.0,1.0,0.9774409711360932
121565,48,{522},1.0,0.6,0.9881621062755584
43184,35,{310},1.0,1.0,0.9983895540237426
67990,45,{430},0.8,1.0,0.9909651875495911
78141,12,{522},1.0,1.0,0.964908117055893
126469,5,{111},1.0,0.9,0.9880353271961212
53583,34,{321},1.0,1.0,0.9944372236728668
136553,35,{310},1.0,0.6,0.9961776971817017
46574,32,{431},1.0,1.0,0.9971268117427826
149394,17,{110},1.0,1.0,0.9879250049591064
148052,39,{430},1.0,1.0,0.9943173289299011
71017,13,{110},0.9,1.0,0.9911175906658173
127475,14,{322},1.0,1.0,0.9990466237068176
58513,10,{321},1.0,1.0,0.9918403208255768
108892,28,{433},1.0,0.8,0.9945316195487977
129290,14,{211},1.0,1.0,0.9980471134185791
138184,31,{421},1.0,1.0,0.9924059987068177
116254,10,{321},1.0,0.8,0.9915425479412079
13678,4,{100},1.0,1.0,0.9974388897418975
64846,27,{521},0.9,1.0,0.9900099813938141
95358,4,{100},1.0,0.4,0.9928135991096496
85607,6,{430},1.0,0.4,0.9930111050605774
49322,35,{521},0.8,0.6,0.9935603022575379
14919,4,{100},1.0,1.0,0.9933371126651764
95109,19,{432},1.0,1.0,0.9741091132164001
16949,45,{430},1.0,0.8,0.9869584381580353
5637,9,{332},1.0,1.0,0.9867782413959503
85993,47,{521},1.0,0.9,0.993515408039093
9770,22,{111},1.0,1.0,0.997199660539627
89103,7,{711},1.0,0.3,0.9941240310668945
102612,21,{310},1.0,0.9,0.995116400718689
69493,33,{421},1.0,1.0,0.9948746800422669
36855,11,{221},1.0,1.0,0.9865002036094666
124977,41,{311},1.0,0.8,0.9782698750495911
130711,38,{322},1.0,1.0,0.9942085027694703
80178,26,{430},1.0,1.0,0.9939640581607818
27651,2,{521},1.0,1.0,0.9941422879695893
44774,13,{431},1.0,1.0,0.9960821211338043
60552,33,{521},1.0,1.0,0.993694931268692
107298,36,{321},1.0,0.8,0.9936013519763947
146447,6,{441},1.0,1.0,0.990356159210205
99351,35,{210},0.6,0.5,0.9921636760234833
51678,11,{321},1.0,1.0,0.977828299999237
